user_id,channel,region,age_band,segment,recency_days,frequency,monetary,avg_txn_value
U005409,referral,Cairo,25-34,Dormant,254.14230528939515,7,2185.5588106838586,364.2598017806431
U005414,referral,Dakahlia,18-24,Dormant,316.17123622680083,6,2537.2211535035976,422.8701922505996
U005415,referral,Giza,25-34,Dormant,191.70913099544123,3,3585.0470831148136,1195.0156943716045
U005421,referral,Cairo,35-44,Power Users,97.26312163192779,7,3524.156003290328,587.3593338817213
U005423,paid_social,Cairo,25-34,Dormant,74.18923739576712,4,2960.0477983926326,740.0119495981581
U005427,referral,Giza,25-34,Dormant,215.41521269688383,7,3008.2088171658033,429.7441167379719
U005428,organic,Cairo,18-24,Dormant,90.43556423624977,4,1240.8495991971076,413.6165330657025
U005429,partnership,Alexandria,35-44,Dormant,192.5619714469649,5,3134.326977685248,626.8653955370496
U005434,organic,Cairo,25-34,Power Users,326.3072149651125,8,2901.86720117513,414.55245731073285
U005437,referral,Giza,18-24,Power Users,46.09899725718424,8,2613.53181556684,373.36168793812004
U005440,referral,Cairo,18-24,Power Users,99.56530070630834,8,4411.3051889400995,551.4131486175124
U005442,referral,Cairo,35-44,Dormant,32.03813468758017,5,2122.423680352226,530.6059200880565
U005446,organic,Alexandria,25-34,Dormant,80.09590885415673,5,1238.909582185703,247.78191643714058
U005448,referral,Cairo,35-44,Dormant,105.05655858805403,4,1533.1003661890122,511.0334553963374
U005454,referral,Cairo,35-44,Power Users,275.07791464123875,4,3123.2724318717014,1561.6362159358507
U005457,paid_search,Dakahlia,35-44,Power Users,350.82913606474176,12,4434.341240417078,403.12193094700706
U005460,organic,Cairo,18-24,Dormant,43.19826527778059,3,1797.2628918857506,599.0876306285835
U005467,organic,Giza,55+,Power Users,290.43585869204253,7,4168.904545206408,595.5577921723441
U005468,paid_social,Cairo,35-44,Dormant,289.21403144672513,5,2451.230749321929,490.2461498643858
U005469,partnership,Cairo,35-44,Power Users,316.1632433217019,7,2921.912605008995,486.9854341681658
U005477,referral,Alexandria,18-24,Dormant,229.48745722230524,4,1612.1724022007377,403.0431005501844
U005491,paid_social,Giza,35-44,Dormant,270.94095118064433,4,1786.3750463280242,595.458348776008
U005497,organic,Cairo,25-34,Dormant,294.3996207290329,7,2447.5671697166163,349.6524528166595
U005501,organic,Alexandria,35-44,Dormant,229.96346245380118,4,1242.0915296375329,414.0305098791776
U005503,organic,Alexandria,45-54,Power Users,25.003110335674137,4,3624.9404881443857,906.2351220360964
U005513,referral,Cairo,18-24,Dormant,194.5424389699474,7,3810.2552367531766,544.3221766790252
U005517,organic,Cairo,25-34,Dormant,30.351668854244053,4,736.0206476141474,184.00516190353684
U005518,partnership,Giza,25-34,Dormant,207.6349430209957,4,1603.9155972933665,400.97889932334164
U005519,paid_search,Sharqia,45-54,Power Users,27.437937835697085,12,5048.185470742733,458.925951885703
U005522,paid_search,Giza,55+,Dormant,173.95941118057817,5,979.062818357176,195.81256367143519
U005527,organic,Cairo,25-34,Power Users,85.53848710656166,5,4309.007993653735,861.801598730747
U005534,paid_social,Giza,18-24,Power Users,57.8506637616083,8,3351.0639995705574,418.88299994631967
U005546,referral,Giza,55+,Power Users,150.93342549772933,7,4015.518260847624,669.2530434746039
U005548,paid_social,Dakahlia,25-34,Power Users,246.71762077556923,9,3660.2974454973723,610.049574249562
U005553,referral,Giza,35-44,Dormant,192.07875354168937,4,2077.9818217650604,519.4954554412651
U005557,paid_search,Dakahlia,35-44,Power Users,40.74437881959602,8,2659.969685102391,332.49621063779887
U005562,organic,Alexandria,25-34,Dormant,344.6105186343193,3,767.8267906074398,383.9133953037199
U005563,referral,Giza,18-24,Power Users,99.7655078470707,7,3807.4951651898286,761.4990330379658
U005564,referral,Cairo,25-34,Power Users,234.36615847237408,6,3763.077455239407,627.1795758732345
U005575,organic,Sharqia,35-44,Power Users,261.2980451853946,10,3413.993152739647,426.7491440924559
U005577,referral,Sharqia,18-24,Power Users,137.35344765055925,6,2768.363085727019,461.39384762116987
U005588,referral,Cairo,25-34,Dormant,341.70337712951005,5,2857.4340470808925,571.4868094161785
U005594,organic,Cairo,25-34,Power Users,323.9186731944792,9,4034.2488818501142,448.2498757611238
U005597,referral,Alexandria,25-34,Dormant,141.3257876043208,4,2994.6906651232784,998.2302217077595
U005598,referral,Cairo,18-24,Power Users,269.20677960664034,5,4063.483878809629,1015.8709697024073
U005602,organic,Alexandria,18-24,Dormant,315.5789774423465,7,1734.6866768729324,289.1144461454887
U005608,referral,Cairo,35-44,Power Users,36.99903837963939,7,2109.9477250810264,301.4211035830038
U005609,referral,Sharqia,25-34,Dormant,300.85350004630163,5,2761.3912955745586,552.2782591149117
U005611,paid_social,Alexandria,25-34,Dormant,296.3873619674705,6,1486.013566104587,247.66892768409784
U005615,referral,Dakahlia,35-44,Power Users,191.91672651609406,8,4328.171638062107,541.0214547577634
U005616,referral,Cairo,45-54,Dormant,300.7795291435905,6,2511.08209910582,418.5136831843033
U005617,partnership,Giza,35-44,Power Users,275.5489147338085,6,3791.61785461517,758.323570923034
U005618,paid_social,Giza,25-34,Power Users,249.96413974557072,11,7498.18158775081,749.818158775081
U005619,paid_social,Sharqia,45-54,Power Users,167.93280261568725,8,4059.0244642808066,507.3780580351008
U005620,referral,Alexandria,45-54,Power Users,126.01002147002146,9,5041.973270677474,630.2466588346842
U005623,organic,Alexandria,55+,Power Users,115.48955032415688,4,5038.996371406922,1679.6654571356405
U005625,referral,Sharqia,18-24,Power Users,102.26452156249434,8,4823.233085132054,602.9041356415067
U005627,referral,Dakahlia,55+,Dormant,56.42863212991506,2,250.9964111242574,250.9964111242574
U005628,paid_search,Sharqia,18-24,Dormant,101.66175965266302,3,560.8590255538664,186.95300851795548
U005629,referral,Sharqia,35-44,Power Users,198.90119982650504,11,4717.27265180892,428.8429683462655
U005630,referral,Giza,45-54,Power Users,231.1896062847227,8,7475.369419546383,1067.9099170780548
U005632,referral,Cairo,25-34,Power Users,170.06592604191974,8,1954.6244836506241,325.77074727510404
U005640,referral,Alexandria,25-34,Dormant,178.0113915624097,3,363.11680519296374,121.03893506432125
U005643,partnership,Alexandria,18-24,Power Users,169.5663152546622,8,2362.676697541114,295.3345871926393
U005645,referral,Alexandria,45-54,Dormant,38.064126782584935,4,999.2698313804631,249.81745784511577
U005647,paid_search,Dakahlia,55+,Dormant,128.37551771989092,3,728.0648762959543,364.03243814797713
U005654,referral,Cairo,18-24,Dormant,303.55269178235903,2,310.67838581197276,310.67838581197276
U005658,paid_social,Cairo,25-34,Power Users,76.06409165496007,8,5860.685392727825,732.5856740909782
U005659,referral,Cairo,25-34,Power Users,146.4547529630363,10,4984.9712333057805,623.1214041632226
U005671,paid_search,Dakahlia,25-34,Power Users,180.95586298638955,7,4868.243725099612,695.4633892999445
U005674,partnership,Sharqia,18-24,Dormant,198.64023758098483,4,2334.9099461967617,583.7274865491904
U005677,referral,Giza,18-24,Power Users,135.25307672470808,10,6199.80658257236,688.8673980635955
U005679,partnership,Sharqia,35-44,Power Users,238.95508861122653,12,5367.41563722817,487.9468761116519
U005681,referral,Alexandria,18-24,Power Users,24.88847194472328,9,5910.296986696473,656.699665188497
U005691,referral,Giza,35-44,Power Users,337.97669231472537,7,3438.113255261665,573.0188758769442
U005692,referral,Cairo,45-54,Power Users,81.33122638892382,6,6178.1753376201,1029.69588960335
U005696,paid_search,Cairo,18-24,Power Users,108.17586980341002,11,6903.91183038606,627.6283482169146
U005697,partnership,Cairo,45-54,Dormant,104.58986478019506,5,909.045276922835,227.26131923070875
U005699,organic,Giza,25-34,Power Users,167.4141753357835,5,3420.6654330543593,684.1330866108718
U005701,paid_search,Giza,45-54,Power Users,303.8571482291445,8,6013.009777310736,1002.168296218456
U005702,organic,Sharqia,25-34,Power Users,291.5273567708209,8,8547.685390945646,1068.4606738682057
U005703,referral,Dakahlia,35-44,Dormant,224.84565368061885,5,2310.713777690317,577.6784444225792
U005704,referral,Alexandria,35-44,Power Users,88.11345922481269,6,3718.652019858992,743.7304039717984
U005707,partnership,Giza,45-54,Dormant,243.0460655442439,3,601.0593564551652,300.5296782275826
U005711,paid_search,Giza,18-24,Power Users,36.85337567143142,9,3808.1459270923424,423.12732523248246
U005714,referral,Dakahlia,55+,Dormant,73.06782586826012,4,1411.7064335506477,352.92660838766193
U005716,referral,Alexandria,25-34,Power Users,131.69716530106962,9,3793.9402790273643,421.54891989192936
U005720,paid_social,Cairo,55+,Dormant,48.83915341459215,3,1228.9424657167622,409.6474885722541
U005745,organic,Giza,45-54,Dormant,70.22555827535689,4,1903.598772847326,475.8996932118315
U005747,paid_search,Giza,25-34,Power Users,195.69021806726232,9,4373.7617848083255,485.9735316453695
U005751,referral,Cairo,18-24,Power Users,339.06984453694895,9,5662.047687727353,707.7559609659191
U005756,organic,Giza,45-54,Dormant,79.11350684054196,5,488.4453867615473,162.81512892051578
U005757,referral,Giza,25-34,Dormant,318.36189432861283,1,36.299118489590455,36.299118489590455
U005759,referral,Giza,35-44,Dormant,309.6988681596704,7,1742.4684558067113,290.41140930111857
U005763,referral,Alexandria,35-44,Dormant,338.44944451376796,6,4309.963152168146,718.3271920280243
U005766,paid_search,Giza,25-34,Dormant,310.028056550771,5,1688.4534599365286,337.69069198730574
U005767,referral,Dakahlia,35-44,Power Users,91.33450979180634,9,2790.884525710402,398.6977893872003
U005770,referral,Cairo,18-24,Power Users,181.78741997713223,7,2796.3541224021637,466.0590204003606
U005781,paid_social,Cairo,25-34,Dormant,174.55881305551156,5,2480.138196805252,620.034549201313
U005785,partnership,Dakahlia,25-34,Dormant,31.985612777993083,3,1801.8165729123343,900.9082864561672
U005788,paid_search,Cairo,18-24,Power Users,41.08022320596501,14,9897.17487645818,761.321144342937
U005790,paid_search,Cairo,25-34,Dormant,82.01690531242639,6,3216.304047540969,536.0506745901615
U005792,referral,Alexandria,45-54,Power Users,78.0029013659805,9,3777.3901160768364,419.7100128974263
U005801,paid_search,Cairo,45-54,Power Users,37.53134649293497,8,2205.419573004118,315.05993900058826
U005804,referral,Cairo,25-34,Dormant,145.71009125001729,4,2041.671570053325,510.41789251333125
U005809,referral,Dakahlia,35-44,Dormant,254.74553866917267,6,2026.4192873234556,405.2838574646911
U005814,paid_search,Alexandria,18-24,Power Users,313.13914936361834,6,4292.925056593756,715.4875094322928
U005815,organic,Giza,25-34,Power Users,68.56694613443688,5,2374.4795225529547,593.6198806382387
U005817,paid_search,Cairo,55+,Dormant,238.20517715299502,4,3218.4669646387188,804.6167411596797
U005820,referral,Cairo,25-34,Power Users,331.27399143530056,7,1890.7717033629895,315.1286172271649
U005821,paid_search,Giza,18-24,Dormant,205.55799103016034,3,815.0427775514484,271.68092585048277
U005823,paid_social,Cairo,18-24,Dormant,90.72764924773946,4,1181.0658488179288,295.2664622044822
U005824,referral,Cairo,25-34,Power Users,235.88396222237498,8,3548.8783310825834,506.98261872608333
U005838,referral,Cairo,25-34,Dormant,81.30803616903722,5,2051.9747621351503,410.39495242703003
U005839,referral,Cairo,18-24,Power Users,285.34530325233936,5,5576.176431342012,1115.2352862684024
U005840,paid_search,Cairo,18-24,Dormant,162.51681638881564,3,1553.9130106778848,776.9565053389424
U005847,paid_social,Cairo,35-44,Power Users,75.65979263884947,6,4369.846306752679,728.3077177921132
U005853,referral,Cairo,35-44,Power Users,166.70265590306371,7,2979.5355470631985,425.64793529474264
U005856,organic,Sharqia,18-24,Dormant,327.3355911113322,4,2690.889570731916,672.722392682979
U005857,referral,Dakahlia,45-54,Dormant,294.5746847917326,4,1687.0311967538194,562.3437322512731
U005858,paid_social,Sharqia,35-44,Dormant,70.46098614577204,7,1950.3157741992484,325.05262903320806
U005865,paid_search,Cairo,45-54,Power Users,46.47480261558667,7,4626.411968324243,660.9159954748919
U005870,referral,Dakahlia,25-34,Power Users,63.65306752314791,9,4763.222133205344,529.2469036894827
U005873,paid_social,Giza,25-34,Power Users,239.725070821587,9,6967.99937974594,774.2221533051045
U005877,partnership,Alexandria,35-44,Dormant,117.4733781828545,4,1402.1234599113106,467.37448663710353
U005878,organic,Alexandria,35-44,Dormant,315.3468061806634,6,403.9658541964519,67.32764236607532
U005880,partnership,Cairo,18-24,Dormant,115.74380217585713,5,2612.855836852177,522.5711673704354
U005885,organic,Cairo,45-54,Dormant,308.56901675928384,6,3368.217346125454,561.3695576875756
U005889,paid_social,Giza,18-24,Power Users,52.90193354152143,13,6678.48003532168,556.5400029434733
U005896,referral,Giza,18-24,Dormant,280.01504836790264,2,478.5738270366367,239.28691351831836
U005904,paid_social,Alexandria,45-54,Power Users,160.9726614584215,10,6645.399838925371,664.5399838925371
U005909,referral,Giza,35-44,Dormant,321.86045270832255,6,2507.3173090522587,417.8862181753764
U005911,organic,Alexandria,18-24,Power Users,162.41869192151353,8,2575.797305324824,367.971043617832
U005919,paid_search,Cairo,18-24,Dormant,152.43896876182407,5,1569.7191772210842,313.94383544421686
U005923,paid_social,Giza,25-34,Dormant,230.79621710674837,4,2452.3465615853693,613.0866403963423
U005930,referral,Alexandria,18-24,Dormant,287.1821025577374,3,1735.408630995314,578.4695436651047
U005942,organic,Cairo,45-54,Dormant,138.60990438656881,5,2085.352413217162,417.0704826434324
U005955,paid_social,Giza,35-44,Dormant,151.25608943309635,5,2995.3367426878863,599.0673485375772
U005958,paid_social,Sharqia,18-24,Power Users,29.568017534911633,4,2529.377348545419,843.125782848473
U005959,referral,Dakahlia,18-24,Power Users,338.9165966780856,9,5329.831459743412,592.2034955270458
U005961,organic,Cairo,25-34,Dormant,177.54014534736052,5,595.2883545452006,119.05767090904013
U005966,organic,Giza,25-34,Power Users,342.30380348395556,5,4366.79212879972,1091.69803219993
U005968,referral,Alexandria,18-24,Power Users,199.52428461797535,7,3852.33208101484,642.0553468358066
U005970,organic,Sharqia,25-34,Dormant,79.12374340277165,6,1656.234094774783,414.05852369369575
U005972,organic,Alexandria,25-34,Dormant,254.28629719931632,4,2772.3454171984085,924.1151390661362
U005974,paid_search,Sharqia,18-24,Power Users,255.6957461689599,10,2627.81991932797,291.9799910364411
U005976,organic,Cairo,35-44,Power Users,166.53804099559784,8,3362.7959072828776,480.3994153261254
U005977,partnership,Cairo,18-24,Power Users,288.15854673599824,7,1751.1245909918136,291.8540984986356
U005980,referral,Alexandria,35-44,Dormant,67.15946364589036,2,612.8859170908295,306.44295854541474
U005983,organic,Cairo,18-24,Power Users,79.71086342586204,9,5584.801018651593,620.5334465168437
U005984,referral,Sharqia,25-34,Power Users,284.8755366089754,8,4780.766327242748,682.9666181775355
U005991,referral,Sharqia,45-54,Power Users,44.384234722238034,10,9032.888795482851,903.2888795482852
U005995,referral,Dakahlia,45-54,Power Users,146.06957362266257,8,2812.366862553329,351.54585781916614
U006006,paid_social,Cairo,25-34,Power Users,102.75877113454044,11,3170.547575288951,352.28306392099455
U006007,paid_search,Cairo,25-34,Power Users,44.27229399327189,10,4114.325313189048,411.4325313189048
U006009,paid_search,Sharqia,25-34,Power Users,195.45051057869568,6,3358.492014568551,671.6984029137102
U006011,partnership,Alexandria,18-24,Dormant,107.98855155101046,4,1891.1980256107045,472.7995064026761
U006020,referral,Sharqia,18-24,Dormant,155.7469997801818,3,1402.4899453152937,467.49664843843124
U006021,referral,Cairo,25-34,Dormant,349.36815685173497,5,2294.4032162350327,458.88064324700656
U006022,referral,Cairo,25-34,Dormant,202.38993124989793,5,1890.7713387983392,378.15426775966785
U006024,organic,Cairo,25-34,Dormant,213.9707959261723,6,1866.7213745948648,373.3442749189729
U006030,referral,Cairo,45-54,Dormant,289.7370190625079,3,1047.4974831080872,349.1658277026957
U006034,referral,Cairo,25-34,Dormant,95.20914298621938,4,1427.337528896394,356.8343822240985
U006037,referral,Cairo,25-34,Power Users,351.8139877198264,6,4153.853431356253,692.3089052260422
U006043,partnership,Cairo,35-44,Dormant,87.04138902761042,5,2066.556410506358,413.3112821012716
U006047,organic,Dakahlia,25-34,Power Users,147.8161997688003,6,4239.54646335043,706.5910772250717
U006048,organic,Alexandria,25-34,Dormant,197.39601898146793,3,1546.5964821119805,515.5321607039936
U006051,referral,Cairo,18-24,Power Users,215.8075925577432,9,5652.465722891603,807.495103270229
U006056,referral,Sharqia,25-34,Power Users,87.8295317478478,7,3094.1715013967,442.0245001995286
U006058,paid_social,Giza,18-24,Dormant,90.21302855340764,7,2232.694440313929,318.9563486162756
U006061,referral,Giza,18-24,Power Users,334.6285403589718,6,5228.296488867842,871.3827481446402
U006065,partnership,Cairo,18-24,Power Users,347.507300613448,9,6525.646022591229,725.0717802879143
U006069,referral,Cairo,25-34,Power Users,214.3836352545768,8,5182.681893075522,740.3831275822174
U006070,referral,Giza,35-44,Power Users,52.63887229189277,6,2536.6642544494885,507.3328508898977
U006074,referral,Alexandria,35-44,Dormant,113.52210836810991,4,810.4060116746164,270.1353372248721
U006078,organic,Cairo,25-34,Power Users,25.566941261757165,6,1866.5812836073917,373.31625672147834
U006082,referral,Cairo,25-34,Dormant,283.0027015279047,6,1358.9152149300176,271.7830429860035
U006088,referral,Giza,18-24,Power Users,287.7832874073647,7,4108.385542900618,586.912220414374
U006091,paid_search,Dakahlia,35-44,Dormant,64.70492870360613,5,1050.1510461378543,210.03020922757088
U006093,paid_social,Cairo,25-34,Dormant,303.9805677663535,8,2471.0448915876705,308.8806114484588
U006094,paid_social,Cairo,25-34,Dormant,64.7430664813146,4,1654.9864874636278,413.74662186590695
U006101,paid_social,Cairo,25-34,Power Users,243.76724875019863,7,6314.14645584166,1052.3577426402767
U006105,referral,Cairo,35-44,Power Users,21.34705302072689,7,2902.808851714202,414.68697881631454
U006108,referral,Giza,35-44,Dormant,43.935448749922216,5,1324.8458739753983,331.21146849384957
U006109,organic,Cairo,35-44,Power Users,194.13464937498793,8,3468.6691413252693,433.58364266565866
U006111,organic,Alexandria,25-34,Dormant,29.29321001144126,5,1677.6272902658761,335.5254580531752
U006112,referral,Dakahlia,35-44,Power Users,89.31854875013232,6,5953.669428666864,992.2782381111441
U006121,referral,Cairo,18-24,Dormant,175.42039663204923,5,3053.49057118426,610.698114236852
U006123,referral,Giza,25-34,Power Users,349.30839526606724,10,4406.619948237589,489.62443869306543
U006127,paid_social,Cairo,25-34,Power Users,74.47928172443062,7,2436.6721392193526,348.09601988847896
U006133,paid_search,Sharqia,35-44,Power Users,343.0261646527797,6,3126.6653739837584,625.3330747967517
U006134,referral,Cairo,25-34,Power Users,144.2142834723927,12,10403.842832275779,866.9869026896482
U006139,paid_social,Cairo,35-44,Power Users,251.93814119230956,6,2120.7635042780803,353.4605840463467
U006149,organic,Sharqia,35-44,Power Users,157.164468113333,8,5958.994464205196,744.8743080256495
U006152,paid_search,Sharqia,25-34,Power Users,168.20786314830184,8,2413.1042634781184,301.6380329347648
U006153,referral,Giza,35-44,Dormant,345.59955221088603,6,2914.204520977088,485.70075349618133
U006156,organic,Dakahlia,18-24,Dormant,289.02518020849675,6,2129.977007760071,354.99616796001186
U006164,partnership,Giza,25-34,Dormant,142.11724879639223,5,954.8124042104635,477.4062021052317
U006167,paid_social,Cairo,25-34,Dormant,243.6112365857698,3,1113.1706784443686,371.05689281478953
U006172,referral,Sharqia,35-44,Dormant,270.11518445611,3,2064.585746211987,1032.2928731059935
U006175,partnership,Alexandria,25-34,Power Users,217.9934172569774,8,1074.9710130784197,179.16183551306995
U006176,referral,Giza,55+,Power Users,322.26370089128613,9,4219.14420747068,527.393025933835
U006178,referral,Alexandria,18-24,Dormant,352.9774258104153,7,2032.7631463469072,406.55262926938144
U006189,partnership,Cairo,35-44,Dormant,186.15377547452226,6,1410.35534699022,235.05922449836999
U006193,referral,Giza,35-44,Dormant,302.85315105319023,3,1906.3350182458403,635.4450060819468
U006202,referral,Alexandria,35-44,Dormant,233.81746010435745,4,2693.093182229206,897.6977274097353
U006205,paid_social,Cairo,35-44,Dormant,63.84430035902187,4,1308.1040112449855,327.02600281124637
U006206,referral,Cairo,18-24,Power Users,325.9109267476015,8,3546.167761507027,443.2709701883784
U006208,referral,Alexandria,25-34,Dormant,332.3668202315457,4,2955.078477759596,738.769619439899
U006214,referral,Sharqia,18-24,Dormant,38.96781796310097,4,1457.108631424393,485.70287714146434
U006226,organic,Giza,25-34,Power Users,158.57072248868644,10,5427.60336032257,542.760336032257
U006227,paid_social,Giza,18-24,Dormant,246.5675960299559,5,2606.0963089826528,521.2192617965305
U006228,paid_social,Dakahlia,25-34,Power Users,139.2167472918518,9,3417.866852996836,379.7629836663151
U006233,referral,Giza,25-34,Power Users,183.3327681599185,8,4222.635590905048,527.829448863131
U006236,paid_social,Giza,25-34,Dormant,257.3466054513119,5,1868.2603375851977,373.65206751703954
U006238,organic,Sharqia,18-24,Power Users,294.47783180559054,9,4788.934596244701,532.1038440271891
U006242,paid_social,Cairo,25-34,Power Users,153.11490819463506,9,7448.094270199205,931.0117837749007
U006244,organic,Giza,25-34,Dormant,259.8859945484437,6,2660.210141254776,443.368356875796
U006245,referral,Giza,35-44,Power Users,259.36108711827546,7,1821.207041707517,303.5345069512528
U006261,referral,Giza,25-34,Power Users,83.73696878459305,9,2679.506431795992,334.938303974499
U006266,referral,Giza,18-24,Power Users,113.87895714119077,9,4810.022814345486,601.2528517931858
U006267,referral,Giza,18-24,Power Users,273.0037552313879,5,4706.466750690284,1176.616687672571
U006270,paid_search,Giza,55+,Dormant,201.09899158589542,2,565.4573178415221,282.72865892076106
U006271,referral,Giza,18-24,Dormant,317.8799385186285,5,3009.2539643221016,601.8507928644203
U006276,paid_search,Cairo,55+,Dormant,168.2154952432029,2,615.3031251790594,307.6515625895297
U006278,referral,Alexandria,25-34,Power Users,249.72969532432035,10,4349.6173406320895,483.29081562578773
U006282,referral,Giza,55+,Dormant,215.5489601851441,4,844.3711344314563,281.45704481048546
U006284,referral,Cairo,35-44,Power Users,68.24400021973997,6,2845.403882200873,474.23398036681215
U006286,referral,Alexandria,55+,Dormant,226.08665466448292,6,2562.6128884648538,427.10214807747565
U006290,partnership,Alexandria,18-24,Dormant,304.93188987253234,5,830.162050421717,166.0324100843434
U006291,organic,Alexandria,18-24,Power Users,90.0071215047501,6,1519.957568218335,253.3262613697225
U006302,referral,Dakahlia,35-44,Power Users,216.7407020716928,5,3555.7882156601104,711.157643132022
U006304,paid_social,Dakahlia,25-34,Power Users,68.35168699081987,6,2388.474979054031,477.6949958108062
U006306,organic,Alexandria,18-24,Dormant,141.78571982635185,3,1111.6179621550878,370.5393207183626
U006309,organic,Cairo,55+,Dormant,287.42394238431007,6,2284.026163290586,380.67102721509764
U006323,referral,Sharqia,25-34,Dormant,177.85249488428235,4,1648.3698726908938,549.456624230298
U006330,partnership,Alexandria,45-54,Power Users,55.50800180574879,7,1404.742102840913,280.9484205681826
U006335,referral,Alexandria,18-24,Dormant,283.2727719442919,8,1524.444783837323,217.77782626247472
U006344,referral,Giza,18-24,Dormant,61.87018431723118,2,283.1317352668323,141.56586763341616
U006347,referral,Sharqia,55+,Dormant,227.686754421331,5,2328.726828958974,582.1817072397434
U006349,paid_social,Giza,45-54,Dormant,71.72269494226202,6,1771.6816488654138,354.33632977308275
U006351,organic,Alexandria,35-44,Dormant,202.2297415160574,3,1023.4708309601451,341.1569436533817
U006360,referral,Cairo,25-34,Dormant,297.57509589148685,3,740.3992488866539,370.19962444332697
U006362,referral,Alexandria,18-24,Dormant,263.60989677067846,6,2325.0534956380693,387.5089159396782
U006364,partnership,Giza,25-34,Dormant,360.8627087501809,4,848.5226134949046,212.13065337372615
U006365,organic,Cairo,25-34,Dormant,128.89469126146287,5,2285.5999045861745,571.3999761465436
U006376,referral,Alexandria,25-34,Dormant,167.76722158584744,4,1613.0656181290203,403.2664045322551
U006379,referral,Cairo,35-44,Dormant,15.883956701494753,5,2069.0904159480165,413.81808318960327
U006390,organic,Cairo,25-34,Power Users,25.01214960636571,7,2550.9306719591646,364.41866742273777
U006393,referral,Alexandria,18-24,Dormant,342.67157113412395,5,1387.798936747105,277.559787349421
U006399,paid_social,Dakahlia,25-34,Power Users,100.01015090290457,9,8343.883607469359,927.0981786077066
U006406,referral,Giza,45-54,Power Users,70.05925881955773,10,4692.2254101887565,782.0375683647927
U006407,paid_search,Cairo,35-44,Power Users,117.45786569453776,12,3998.5781601960357,333.214846683003
U006414,organic,Cairo,35-44,Power Users,192.20432435208932,8,2900.6180396056875,414.37400565795537
U006419,partnership,Alexandria,25-34,Dormant,322.1722494098358,4,2146.0855102725072,536.5213775681268
U006424,referral,Giza,18-24,Power Users,308.5330643285997,8,3259.1599160229107,543.1933193371518
U006431,referral,Cairo,18-24,Power Users,185.68982170149684,10,6093.234485107241,609.3234485107241
U006441,referral,Dakahlia,35-44,Dormant,302.2907527894713,4,379.6636032929497,126.55453443098322
U006443,referral,Cairo,55+,Dormant,97.34533898159862,4,1317.4179716369945,329.3544929092486
U006445,paid_social,Cairo,25-34,Power Users,103.33814607653767,7,5261.637099882475,751.6624428403536
U006448,organic,Alexandria,35-44,Power Users,157.2522017476149,7,2592.151445723989,432.0252409539982
U006465,paid_search,Cairo,25-34,Dormant,186.2378551736474,4,4193.107553604877,1048.2768884012191
U006466,referral,Giza,25-34,Power Users,89.65741135412827,6,2105.873935647445,421.17478712948895
U006467,referral,Giza,25-34,Power Users,55.88102782424539,6,4481.326760650683,746.8877934417806
U006469,referral,Giza,18-24,Dormant,202.9359872918576,6,2813.0371603251983,468.8395267208664
U006470,organic,Alexandria,25-34,Dormant,202.30085103027523,3,955.1629089718848,318.3876363239616
U006475,referral,Giza,18-24,Dormant,342.4962425115518,5,1185.6757660850185,237.1351532170037
U006478,paid_social,Giza,18-24,Power Users,244.90885561332107,6,2263.2239961964247,377.2039993660708
U006481,referral,Sharqia,35-44,Power Users,318.125537592452,8,5898.254550655311,842.6077929507586
U006482,referral,Cairo,25-34,Dormant,278.07907361118123,4,1086.6428049168553,362.2142683056184
U006487,organic,Alexandria,25-34,Power Users,123.11908004619181,7,1563.4711355770137,390.8677838942534
U006501,paid_social,Cairo,18-24,Power Users,265.58854393521324,8,2590.7723096973714,323.8465387121714
U006502,organic,Giza,18-24,Power Users,141.87299262732267,7,4503.430161756467,643.3471659652096
U006507,organic,Cairo,55+,Dormant,133.571282569319,4,2270.694720077652,567.673680019413
U006508,paid_social,Giza,45-54,Dormant,132.6944988775067,6,1835.2831647054559,305.8805274509093
U006518,partnership,Cairo,55+,Power Users,21.689247199334204,10,2243.808034369561,224.3808034369561
U006524,organic,Alexandria,35-44,Power Users,241.3947665160522,5,2782.616214807383,556.5232429614766
U006526,paid_social,Sharqia,45-54,Power Users,42.977862743195146,6,2500.397132824453,500.0794265648906
U006530,paid_social,Cairo,18-24,Dormant,108.28213599557057,4,900.7638391855182,225.19095979637956
U006532,partnership,Alexandria,25-34,Power Users,232.68133332161233,8,3726.3251890323595,532.3321698617657
U006533,referral,Sharqia,25-34,Power Users,136.82678417814896,6,2731.028279438606,546.2056558877213
U006534,referral,Giza,45-54,Dormant,146.48619434051216,4,3412.4207148237065,853.1051787059266
U006535,referral,Cairo,35-44,Dormant,305.12182076415047,1,313.93681116430656,313.93681116430656
U006540,referral,Giza,35-44,Power Users,262.2985556367785,9,4760.148782424492,595.0185978030615
U006541,referral,Cairo,18-24,Dormant,68.2915321411565,6,1471.4031721852336,245.23386203087227
U006543,referral,Alexandria,25-34,Dormant,342.47775174770504,4,1910.2577519389163,636.7525839796388
U006544,paid_social,Giza,25-34,Dormant,83.2640304164961,6,1268.3747368587906,253.67494737175812
U006546,referral,Dakahlia,18-24,Dormant,37.60940405121073,3,440.55672401985777,146.8522413399526
U006550,partnership,Cairo,25-34,Power Users,270.1373485531658,13,4365.1713851849445,363.76428209874535
U006553,partnership,Alexandria,25-34,Power Users,325.28857629653066,10,4394.299384340144,488.2554871489049
